id,full title,description,url
2693,"MELD Score (Original, Pre-2016, Model for End-Stage Liver Disease)",Quantifies end-stage liver disease for transplant planning.,http://www.mdcalc.com/calc/2693
1754,MELDNa/MELD-Na Score for Liver Cirrhosis,Adds sodium to the MELD model for liver cirrhosis.,http://www.mdcalc.com/calc/1754
2153,Memorial Sloan-Kettering Cancer Center (MSKCC/Motzer) Score for Metastatic Renal Cell Carcinoma (RCC),Predicts survival based on clinical and laboratory data in metastatic RCC patients.,http://www.mdcalc.com/calc/2153
10534,Mentzer Index,Differentiates beta thalassemia from iron deficiency anemia.,http://www.mdcalc.com/calc/10534
10519,Menza Score,Predicts 4-year risk of HIV for MSM.,http://www.mdcalc.com/calc/10519
10181,Metabolic Score for Insulin Resistance (METS-IR),Predicts risk of type 2 diabetes in previously undiagnosed patients.,http://www.mdcalc.com/calc/10181
3823,Metroticket Calculator for Hepatocellular Carcinoma (HCC) Survival,Predicts survival for patients with HCC.,http://www.mdcalc.com/calc/3823
3838,Michigan Risk Score for PICC-Related Thrombosis,Predicts risk of DVT in patients with peripherally inserted central catheter (PICC).,http://www.mdcalc.com/calc/3838
10521,Migraine Disability Assessment (MIDAS),Quantifies the amount of disability due to headache-related symptoms.,http://www.mdcalc.com/calc/10521
10496,Migraine Treatment Optimization Questionnaire-4 (mTOQ-4),Determines effectiveness of current migraine treatment plan.,http://www.mdcalc.com/calc/10496
3900,Milan Criteria for Liver Transplantation,"Assess suitability of patients for liver transplant with cirrhosis and hepatocellular carcinoma, recommended by AASLD guidelines.",http://www.mdcalc.com/calc/3900
3946,Mirels’ Criteria for Prophylactic Fixation,Predicts risk of pathologic fracture in patients with long bone metastasis.,http://www.mdcalc.com/calc/3946
4006,mMRC (Modified Medical Research Council) Dyspnea Scale,"Stratifies severity of dyspnea in respiratory diseases, particularly COPD.",http://www.mdcalc.com/calc/4006
10437,Model for End-Stage Liver Disease (Combined MELD),Offers multiple versions of MELD for liver transplant planning.,http://www.mdcalc.com/calc/10437
3382,Modified Asthma Predictive Index (mAPI),Predicts future asthma in pediatric patients.,http://www.mdcalc.com/calc/3382
3814,Modified Bishop Score for Vaginal Delivery and Induction of Labor,Predicts likelihood of successful vaginal delivery with additional parameters to the original Bishop score.,http://www.mdcalc.com/calc/3814
10432,Modified Brain Injury Guideline (mBIG),Defines the management of traumatic brain injury.,http://www.mdcalc.com/calc/10432
1875,Modified Early Warning Score (MEWS) for Clinical Deterioration,Determines the degree of illness of a patient.,http://www.mdcalc.com/calc/1875
2196,Modified Fatigue Impact Scale (MFIS),Measures the impact fatigue takes on a patient's daily life.,http://www.mdcalc.com/calc/2196
10048,Modified Finnegan Neonatal Abstinence Score (NAS),Stratifies severity of opioid withdrawal in newborns.,http://www.mdcalc.com/calc/10048
3837,Modified Fisher Grading Scale for Subarachnoid Hemorrhage (SAH),States severity of SAH based on amount and type of blood on CT with associated vasospasm risk.,http://www.mdcalc.com/calc/3837
3312,Modified Glasgow Prognostic Score (mGPS) for Cancer Outcomes,"Provides improved cancer prognosis over the original score, based on serum biomarkers.",http://www.mdcalc.com/calc/3312
3976,Modified Hoehn and Yahr Scale for Parkinson’s Disease,Grades severity of symptoms in Parkinson&rsquo;s disease.,http://www.mdcalc.com/calc/3976
3989,Modified Mallampati Classification,Stratifies predicted difficulty of endotracheal intubation based on anatomic features.,http://www.mdcalc.com/calc/3989
1756,Modified NIH Stroke Scale/Score (mNIHSS),"Shortened, validated version of the NIHSS.",http://www.mdcalc.com/calc/1756
1890,Modified Rankin Scale for Neurologic Disability,Measures the degree of disability or dependence in the daily activities of people who have suffered a stroke or other causes of neurological disability.,http://www.mdcalc.com/calc/1890
10430,Modified Rankin Score-9Q (mRS-9Q),Assesses level of function in neurological disease.,http://www.mdcalc.com/calc/10430
3824,Modified Response Evaluation Criteria in Solid Tumors (mRECIST),"Measures treatment response, specifically to cytotoxic drugs, based on tumor shrinkage.",http://www.mdcalc.com/calc/3824
10287,Modified Sequential Organ Failure Assessment (mSOFA) Score,Predicts ICU mortality using mostly clinical variables and fewer labs (similar to SOFA Score).,http://www.mdcalc.com/calc/10287
10353,Modified Sgarbossa's Criteria for MI in Left Bundle Branch Block,Diagnoses acute MI in patients with prior LBBB.,http://www.mdcalc.com/calc/10353
3966,Modified SOAR Score for Stroke,Predicts short-term mortality in acute ischemic stroke.,http://www.mdcalc.com/calc/3966
4058,Montgomery-Asberg Depression Rating Scale (MADRS),Stratifies severity of depressive episodes in adults.,http://www.mdcalc.com/calc/4058
10237,Montreal Classification for Inflammatory Bowel Disease (IBD),Classifies severity of Crohn's disease and ulcerative colitis.,http://www.mdcalc.com/calc/10237
10044,Montreal Cognitive Assessment (MoCA),Screens for mild cognitive impairment and Alzheimer's disease.,http://www.mdcalc.com/calc/10044
10170,Morphine Milligram Equivalents (MME) Calculator,Calculates total daily morphine milligram equivalents.,http://www.mdcalc.com/calc/10170
10279,MuLBSTA Score for Viral Pneumonia Mortality,Predicts 90-day mortality in patients with viral pneumonia.,http://www.mdcalc.com/calc/10279
10233,Multiple Myeloma Diagnostic Criteria,"Diagnoses multiple myeloma, according to the International Myeloma Working Group (IMWG).",http://www.mdcalc.com/calc/10233
3841,Multiple Myeloma International Staging System (ISS),Prognosticates the severity of multiple myeloma based on routinely obtained lab values.,http://www.mdcalc.com/calc/3841
10232,Multiple Myeloma Response Criteria,"Predicts disease response in multiple myeloma, from the International Myeloma Working Group (IMWG).",http://www.mdcalc.com/calc/10232
10129,Mumtaz Score for Readmission in Cirrhosis,Predicts 30-day readmission risk in patients with cirrhosis.,http://www.mdcalc.com/calc/10129
3996,Murray Score for Acute Lung Injury,"Stratifies severity of acute lung injury, and is also used for ECMO patient selection.",http://www.mdcalc.com/calc/3996
10068,NAFLD (Non-Alcoholic Fatty Liver Disease) Activity Score,"Diagnoses steatohepatitis, based on histology, in NAFLD patients.",http://www.mdcalc.com/calc/10068
3081,NAFLD (Non-Alcoholic Fatty Liver Disease) Fibrosis Score,Estimates amount of scarring in the liver based on several laboratory tests.,http://www.mdcalc.com/calc/3081
4023,Naloxone Drip Dosing,Doses naloxone for acute opioid overdose.,http://www.mdcalc.com/calc/4023
10490,National Comprehensive Cancer Network International Prognostic Index (NCCN-IPI),Predicts survival in patients with diffuse large B-cell lymphoma (DLBCL).,http://www.mdcalc.com/calc/10490
1873,National Early Warning Score (NEWS),Determines the degree of illness of a patient and prompts critical care intervention.,http://www.mdcalc.com/calc/1873
10083,National Early Warning Score (NEWS) 2,Determines the degree of illness of a patient and prompts critical care intervention (recommended by NHS over original NEWS).,http://www.mdcalc.com/calc/10083
10532,Neck Disability Index (NDI),Assesses disability in patients with neck pain.,http://www.mdcalc.com/calc/10532
3143,NEDOCS Score for Emergency Department Overcrowding,Estimates severity of overcrowding in emergency departments.,http://www.mdcalc.com/calc/3143
10006,Neonatal Partial Exchange for Polycythemia,Estimates the volume of whole blood to remove and volume of crystalloid to infuse in neonatal polycythemia.,http://www.mdcalc.com/calc/10006
3626,Neuropathic Pain Scale (NPS),Quantifies severity of neuropathic pain.,http://www.mdcalc.com/calc/3626
10305,Neutrophil-Lymphocyte Ratio (NLR) Calculator,Calculates neutrophil-lymphocyte ratio.,http://www.mdcalc.com/calc/10305
604,New Orleans/Charity Head Trauma/Injury Rule,Criteria for which patients are unlikely to require imaging after head trauma.,http://www.mdcalc.com/calc/604
3987,New York Heart Association (NYHA) Functional Classification for Heart Failure,Stratifies severity of heart failure by symptoms.,http://www.mdcalc.com/calc/3987
10077,Newsom Score for Non-traumatic Chest Pain,Rules out need for chest x-ray in chest pain patients (non-traumatic).,http://www.mdcalc.com/calc/10077
3815,NEXUS Chest CT Decision Instrument for CT Imaging,Identifies blunt trauma patients with clinically significant thoracic injuries.,http://www.mdcalc.com/calc/3815
2075,NEXUS Chest Decision Instrument for Blunt Chest Trauma,Determines which patients require chest imaging after blunt trauma.,http://www.mdcalc.com/calc/2075
703,NEXUS Criteria for C-Spine Imaging,"Clears patients from cervical spine fracture clinically, without imaging.",http://www.mdcalc.com/calc/703
10423,NEXUS Head CT Instrument,Predicts need for head CT after blunt head injury.,http://www.mdcalc.com/calc/10423
715,NIH Stroke Scale/Score (NIHSS),Calculates the NIH Stroke Scale for quantifying stroke severity.,http://www.mdcalc.com/calc/715
10151,NINCDS-ADRDA Criteria for Alzheimer’s Disease,"Diagnoses Alzheimer's disease (AD), alternative to IWG-2 Criteria.",http://www.mdcalc.com/calc/10151
10492,Nomogram for Breast Cancer Brain Metastasis,Predicts risk of brain metastasis in patients with stage IV breast cancer.,http://www.mdcalc.com/calc/10492
3621,Nonverbal Pain Scale (NVPS) for Nonverbal Patients,"Quantifies pain in patients unable to speak (due to intubation, dementia, etc).",http://www.mdcalc.com/calc/3621
10394,Novel Pneumonia Risk Score (PRS),Predicts radiographic pneumonia in children.,http://www.mdcalc.com/calc/10394
4011,Nutrition Risk in the Critically Ill (NUTRIC) Score,"Identifies critically ill patients who can benefit from nutrition therapy, recommended by ACG guidelines.",http://www.mdcalc.com/calc/4011
4012,Nutrition Risk Screening 2002 (NRS-2002),"Predicts risk of malnutrition in hospitalized patients, recommended by ACG guidelines.",http://www.mdcalc.com/calc/4012
10202,Nutritional Risk Index (NRI),"Quantifies malnutrition, validated in many populations.",http://www.mdcalc.com/calc/10202
10042,Oakland Score for Safe Discharge After Lower GI Bleed,Predicts readmission risk in patients with acute lower GI bleeding.,http://www.mdcalc.com/calc/10042
10520,Obesity Surgery Mortality Risk Score (OS-MRS),Predicts mortality risk in patients undergoing gastric bypass surgery.,http://www.mdcalc.com/calc/10520
10025,Ocular Hypertension Treatment Study (OHTS) Calculator,Identifies patients that may benefit from therapy to lower intraocular pressure (IOP).,http://www.mdcalc.com/calc/10025
3950,OESIL Score for Syncope,Estimates 12-month all-cause mortality in patients presenting with syncope.,http://www.mdcalc.com/calc/3950
10418,Ongoing Violence Assessment Tool (OVAT),Detects domestic abuse (intimate partner violence) in women and men in emergency department settings.,http://www.mdcalc.com/calc/10418
1757,Opioid Risk Tool (ORT) for Narcotic Abuse,Estimates risk of opioid-related aberrant behaviors.,http://www.mdcalc.com/calc/1757
10227,ORBIT Bleeding Risk Score for Atrial Fibrillation,"Predicts bleeding risk in patients on anticoagulation for afib, similar to HAS-BLED.",http://www.mdcalc.com/calc/10227
10542,Osteoporosis Index of Risk (OSIRIS),Stratifies osteoporosis risk in postmenopausal women.,http://www.mdcalc.com/calc/10542
10541,Osteoporosis Risk Assessment Instrument (ORAI),Identifies women at risk for osteoporosis and recommends bone densitometry.,http://www.mdcalc.com/calc/10541
10543,Osteoporosis Self Assessment Tool (OST),Classifies the risk of osteoporosis in women and men.,http://www.mdcalc.com/calc/10543
1670,Ottawa Ankle Rule,Rules out clinically significant foot and ankle fractures to reduce use of x-ray imaging.,http://www.mdcalc.com/calc/1670
10188,Ottawa COPD Risk Scale,"Predicts 30-day mortality or serious adverse events (MI, intubation, etc) in ED patients with COPD.",http://www.mdcalc.com/calc/10188
3994,Ottawa Heart Failure Risk Scale (OHFRS),Identifies ED patients with heart failure at high risk for serious adverse events.,http://www.mdcalc.com/calc/3994
368,Ottawa Knee Rule,Describes criteria for knee trauma patients so low risk as not to warrant knee imaging.,http://www.mdcalc.com/calc/368
3875,Ottawa Subarachnoid Hemorrhage (SAH) Rule for Headache Evaluation,Rules out SAH in patients with headache.,http://www.mdcalc.com/calc/3875
10242,Overall Neuropathy Limitations Scale (ONLS),Quantifies severity of peripheral neuropathy.,http://www.mdcalc.com/calc/10242
80,Oxygenation Index,"Predicts outcomes, especially in pediatric patients; helps determine need for ECMO.",http://www.mdcalc.com/calc/80
10187,Pack Years Calculator,Calculates pack years in patients with any smoking history.,http://www.mdcalc.com/calc/10187
2023,Padua Prediction Score for Risk of VTE,Determines anticoagulation need in hospitalized patients by risk of VTE.,http://www.mdcalc.com/calc/2023
3701,Pain Assessment in Advanced Dementia Scale (PAINAD),Assesses pain in patients with dementia.,http://www.mdcalc.com/calc/3701
10405,"Pain, Enjoyment of Life and General Activity (PEG) Scale",Assesses chronic pain in primary care patients.,http://www.mdcalc.com/calc/10405
3955,Palchak (UC Davis) Rule for Pediatric Head Trauma,Identifies children at low risk for brain injuries after blunt head trauma.,http://www.mdcalc.com/calc/3955
10194,Pancreatic Fistula Risk Score,"Predicts postoperative pancreatic fistula, based on intraoperative findings, after pancreatic resection.",http://www.mdcalc.com/calc/10194
10081,Paradise Criteria for Tonsillectomy in Children,Predicts which patients with recurring sore throat will benefit from tonsillectomy.,http://www.mdcalc.com/calc/10081
83,Parkland Formula for Burns,Calculates fluid requirements for burn patients in a 24-hour period.,http://www.mdcalc.com/calc/83
10127,Patient Activity Scale (PAS) for RA,Quantifies severity of rheumatoid arthritis (RA) using patient-reported symptoms.,http://www.mdcalc.com/calc/10127
10128,Patient Activity Scale II (PAS II) for RA,Quantifies severity of rheumatoid arthritis (RA) and has fewer questions than PAS.,http://www.mdcalc.com/calc/10128
589,PECARN Pediatric Head Injury/Trauma Algorithm,Predicts need for brain imaging after pediatric head injury.,http://www.mdcalc.com/calc/589
3971,PECARN Pediatric Intra-Abdominal Injury (IAI) Algorithm,Identifies children at very low risk of clinically important blunt abdominal injuries.,http://www.mdcalc.com/calc/3971
10204,PECARN Rule for Low Risk Febrile Infants 29-60 Days Old,"Predicts risk of urinary tract infection, bacteremia, or bacterial meningitis in febrile infants age 29-60 days old.",http://www.mdcalc.com/calc/10204
10201,Pediatric Appendicitis Risk Calculator (pARC),"Quantifies appendicitis risk in pediatric patients with abdominal pain, possibly better than the Pediatric Appendicitis Score.",http://www.mdcalc.com/calc/10201
3926,Pediatric Appendicitis Score (PAS),Predicts appendicitis in children.,http://www.mdcalc.com/calc/3926
3935,Pediatric Asthma Score (PAS),Stratifies asthma severity in children.,http://www.mdcalc.com/calc/3935
3383,Pediatric Asthma Severity Score (PASS) for Asthma Exacerbation Severity,Determines pediatric asthma severity based on physical exam findings.,http://www.mdcalc.com/calc/3383
3907,Pediatric Crohn’s Disease Activity Index (PCDAI),Stratifies severity of Crohn's disease in pediatric patients.,http://www.mdcalc.com/calc/3907
3901,Pediatric Early Warning Score (PEWS),Identifies pediatric patients at risk for clinical deterioration.,http://www.mdcalc.com/calc/3901
58,Pediatric Endotracheal Tube (ETT) Size,Estimates ET tube size based on age.,http://www.mdcalc.com/calc/58
3702,Pediatric Glasgow Coma Scale (pGCS),Assesses impaired consciousness and coma in pediatric patients.,http://www.mdcalc.com/calc/3702
85,Pediatric Ins and Outs,"Calculates fluid status in volume per weight &amp; volume per weight per time, for pediatrics.",http://www.mdcalc.com/calc/85
10078,Pediatric NEXUS II Head CT Decision Instrument for Blunt Trauma,"Predicts need for head CT after pediatric blunt head injury, similar to PECARN.",http://www.mdcalc.com/calc/10078
10270,Pediatric NIH Stroke Scale (NIHSS),Quantifies stroke severity using a child-specific version of the NIH Stroke Score.,http://www.mdcalc.com/calc/10270
3384,Pediatric Respiratory Assessment Measure (PRAM) for Asthma Exacerbation Severity,Measures severity of airway obstruction in pediatric patients using clinical observations.,http://www.mdcalc.com/calc/3384
1977,"Pediatric SIRS, Sepsis, and Septic Shock Criteria",Defines the severity of sepsis and septic shock for pediatric patients.,http://www.mdcalc.com/calc/1977
4035,Pediatric Trauma BIG Score,Stratifies severity of illness and predicts mortality in pediatric patients after trauma.,http://www.mdcalc.com/calc/4035
10185,Pediatric Trauma Score (PTS),Stratifies severity of traumatic injury in children.,http://www.mdcalc.com/calc/10185
10059,PEDIS Score for Diabetic Foot Ulcers,Predicts 6-month risk of amputation and mortality in diabetic foot ulcers.,http://www.mdcalc.com/calc/10059
3144,PEDOCS Score for Pediatric Emergency Department Overcrowding,Estimates severity of overcrowding in pediatrics emergency departments.,http://www.mdcalc.com/calc/3144
10507,PELD Cr (Pediatric End-Stage Liver Disease),Updates PELD model as standard for pediatric liver transplant planning.,http://www.mdcalc.com/calc/10507
87,PELD Score (Pediatric End-Stage Liver Disease) (younger than 12),Calculates the pediatric version of the MELD score for liver cirrhosis severity and transplant planning.,http://www.mdcalc.com/calc/87
10422,Penicillin Allergy Decision Rule (PEN-FAST),Identifies low-risk penicillin allergies.,http://www.mdcalc.com/calc/10422
347,PERC Rule for Pulmonary Embolism,Rules out PE if no criteria are present and pre-test probability is &le;15%.,http://www.mdcalc.com/calc/347
10009,Peripheral Blood Stem Cell Collection,Estimates CD34+ yield using pre-apheresis peripheral blood absolute CD34 blood count.,http://www.mdcalc.com/calc/10009
10459,PHASES Score,Predicts 5-year risk of rupture of intracranial aneurysms.,http://www.mdcalc.com/calc/10459
333,Phenytoin (Dilantin) Correction for Albumin/Renal Failure,Corrects serum phenytoin level for renal failure and/or hypoalbuminemia.,http://www.mdcalc.com/calc/333
10509,Phoenix Sepsis Score,Evaluates for sepsis and septic shock in children.,http://www.mdcalc.com/calc/10509
1725,PHQ-9 (Patient Health Questionnaire-9),Objectifies degree of depression severity.,http://www.mdcalc.com/calc/1725
10278,PIRO Score for Community-Acquired Pneumonia,Predicts ICU mortality in patients with community-acquired pneumonia.,http://www.mdcalc.com/calc/10278
1042,Pittsburgh Knee Rules,"Defines when knee x-rays are unnecessary, based on the Pittsburgh rules.",http://www.mdcalc.com/calc/1042
3943,Pittsburgh Response to Endovascular therapy (PRE) Score,Identifies patients with anterior circulation large vessel occlusion (LVO) strokes likely to benefit from endovascular therapy.,http://www.mdcalc.com/calc/3943
3965,PLAN Score for Stroke,Predicts mortality and severe disability in acute ischemic stroke.,http://www.mdcalc.com/calc/3965
4033,Plasma Dosage,Doses plasma for transfusion in patients with active bleeding.,http://www.mdcalc.com/calc/4033
10200,PLASMIC Score for TTP,Predicts ADAMTS13 deficiency in suspected thrombotic thrombocytopenic purpura (TTP) with high discrimination.,http://www.mdcalc.com/calc/10200
2022,POMPE-C Tool for Pulmonary Embolism Mortality,Predicts mortality for cancer patients with PE.,http://www.mdcalc.com/calc/2022
10414,Positive and Negative Syndrome Scale (PANSS) for Schizophrenia,Measures the prevalence of positive and negative syndromes in schizophrenia.,http://www.mdcalc.com/calc/10414
3927,POSSUM for Operative Morbidity and Mortality Risk,Estimates morbidity and mortality for general surgery patients.,http://www.mdcalc.com/calc/3927
4041,Prague C & M Classification for Barrett's Esophagus,Stratifies severity of Barrett's esophagus according to endoscopic findings.,http://www.mdcalc.com/calc/4041
10438,Precision Medicine for Cardiomyopathy (PRIMaCY) Score,Predicts sudden cardiac death (SCD) risk in pediatric patients with hypertrophic cardiomyopathy (HCM).,http://www.mdcalc.com/calc/10438
10491,Predicting Risk of Cardiovascular Disease EVENTs (PREVENT),Predicts risk for incident CVD and CVD subtypes.,http://www.mdcalc.com/calc/10491
10102,Prediction of Alcohol Withdrawal Severity Scale,"Screens hospitalized patients for complicated alcohol withdrawal (seizures, delirium tremens).",http://www.mdcalc.com/calc/10102
10282,PREdiction of Survival on ECMO Therapy (PRESET) Score,Predicts survival after ECMO for acute respiratory distress syndrome.,http://www.mdcalc.com/calc/10282
423,Pregnancy Due Dates Calculator,"Calculates pregnancy dates from last period, gestational age, or date of conception.",http://www.mdcalc.com/calc/423
10097,Preoperative Mortality Predictor (PMP) Score,Predicts risk of perioperative mortality in general surgery patients.,http://www.mdcalc.com/calc/10097
10210,PREVAIL Model for Prostate Cancer Survival,Predicts overall survival in chemotherapy-naive patients with metastatic castration-resistant prostate cancer.,http://www.mdcalc.com/calc/10210
3385,Prevention and Incidence of Asthma and Mite Allergy (PIAMA) Risk Score,Determines risk of asthma for school age children.,http://www.mdcalc.com/calc/3385
10369,PRIEST COVID-19 Clinical Severity Score,Predicts adverse outcome in adults presenting to ED with suspected COVID-19.,http://www.mdcalc.com/calc/10369
10473,Primary Care PTSD Screen for DSM-5 (PC-PTSD-5),Screens for PTSD in primary care populations.,http://www.mdcalc.com/calc/10473
3313,Prognostic Index for Cancer Outcomes,Predicts cancer mortality from serum biomarkers.,http://www.mdcalc.com/calc/3313
10096,PROMISE Score for Malignant Pleural Effusion,Predicts 3-month mortality in patients with malignant pleural effusion.,http://www.mdcalc.com/calc/10096
2076,Prostate Tumor Volume & Density,Measures prostate tumor volume and PSA density.,http://www.mdcalc.com/calc/2076
10198,PSA Doubling Time (PSADT) Calculator,Calculates rate of PSA doubling in prostate cancer (correlates with survival).,http://www.mdcalc.com/calc/10198
33,PSI/PORT Score: Pneumonia Severity Index for CAP,Estimates mortality for adult patients with community-acquired pneumonia.,http://www.mdcalc.com/calc/33
10182,Psoriasis Area and Severity Index (PASI),Quantifies severity of psoriasis.,http://www.mdcalc.com/calc/10182
1304,Pulmonary Embolism Severity Index (PESI),Predicts 30-day outcome of patients with pulmonary embolism using 11 clinical criteria.,http://www.mdcalc.com/calc/1304
2654,qSOFA (Quick SOFA) Score for Sepsis,Identifies high-risk patients for in-hospital mortality with suspected infection outside the ICU.,http://www.mdcalc.com/calc/2654
10304,Quick COVID-19 Severity Index (qCSI),Predicts 24-hr risk of critical respiratory illness in patients admitted from ED with COVID-19.,http://www.mdcalc.com/calc/10304
1845,Quick Inventory of Depressive Symptomatology (QIDS),"Rates depression symptoms via self-assessment, also known as QIDS-SR-16.",http://www.mdcalc.com/calc/1845
4064,R Factor for Liver Injury,"Differentiates cholestatic from hepatocellular liver injury, recommended by ACG guidelines.",http://www.mdcalc.com/calc/4064
10111,Radiation Biologically Effective Dose (BED) Calculator,Calculates biologically effective dose (BED) and equivalent dose (EQD2) for cancer radiotherapy.,http://www.mdcalc.com/calc/10111
4055,RADS (Radiologist’s Score) for Smoke Inhalation Injury,Stratifies severity of inhalation injury on chest CT.,http://www.mdcalc.com/calc/4055
10054,Rai Staging System for Chronic Lymphocytic Leukemia (CLL),"Stages chronic lymphocytic leukemia, similar to Binet Staging System.",http://www.mdcalc.com/calc/10054
89,Ranson's Criteria for Pancreatitis Mortality,"Estimates mortality of patients with pancreatitis, based on initial and 48-hour lab values.",http://www.mdcalc.com/calc/89
3941,Rapid Arterial oCclusion Evaluation (RACE) Scale for Stroke,Predicts large vessel occlusion (LVO) in patients with acute stroke.,http://www.mdcalc.com/calc/3941
10145,Rapid Emergency Medicine Score (REMS),Predicts in-hospital mortality in nonsurgical adult patients presenting to the ED.,http://www.mdcalc.com/calc/10145
10163,RAPID Score for Acetabular Chondrolabral Disruption,Predicts probability of finding high-grade hip cartilage damage intraoperatively.,http://www.mdcalc.com/calc/10163
4014,RAPID Score for Pleural Infection,Predicts mortality in patients with pleural infection.,http://www.mdcalc.com/calc/4014
3999,Rapid Shallow Breathing Index (RSBI),"Predicts successful extubation, to be used only as a single component of the clinical picture.",http://www.mdcalc.com/calc/3999
10011,RBC Units to Screen for Compatibility,Estimates number of donor RBC units to screen to obtain a desired number of antigen-negative units.,http://www.mdcalc.com/calc/10011
10347,RCVS<sub>2</sub> Score for Reversible Cerebral Vasoconstriction Syndrome,Distinguishes reversible cerebral vasoconstriction syndrome from other intracranial arteriopathies at admission.,http://www.mdcalc.com/calc/10347
10031,REACH-B Score for Hepatocellular Carcinoma (HCC),Estimates risk of hepatocellular carcinoma (HCC) in patients with chronic hepatitis B.,http://www.mdcalc.com/calc/10031
10148,READMITS Score for Readmissions in Acute MI,Predicts 30-day readmission risk in patients admitted for ST-elevation myocardial infarction (not externally validated).,http://www.mdcalc.com/calc/10148
10397,Rebound Hyperbilirubinemia Risk Score,Estimates risk of rebound hyperbilirubinemia after inpatient phototherapy.,http://www.mdcalc.com/calc/10397
10027,Recognition of Stroke in the Emergency Room (ROSIER) Scale,Distinguishes between acute stroke and stroke mimics.,http://www.mdcalc.com/calc/10027
10177,Recurrent Instability of the Patella (RIP) Score,Predicts risk of recurrent instability after primary patellar dislocation.,http://www.mdcalc.com/calc/10177
10390,Refractory Epilepsy Screening Tool for Lennox–Gastaut Syndrome (REST-LGS),Provides diagnostic criteria for Lennox-Gastaut Syndrome (LGS).,http://www.mdcalc.com/calc/10390
10084,RegiSCAR Score for Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS),Diagnoses drug reaction with eosinophilia and systemic symptoms (DRESS).,http://www.mdcalc.com/calc/10084
10530,Reid's Colposcopic Index (RCI),Colposcopically predicts histological grade of premalignant cervical lesions.,http://www.mdcalc.com/calc/10530
10472,Relative Fat Mass (RFM),Estimates whole body fat percentage among adults.,http://www.mdcalc.com/calc/10472
3908,RENAL Nephrometry Score,Categorizes renal masses by complexity for surgical decision-making.,http://www.mdcalc.com/calc/3908
10502,RESECT-90,Estimates 90-day mortality in lung resection patients.,http://www.mdcalc.com/calc/10502
10143,RESP (Respiratory ECMO Survival Prediction) Score,Predicts in-hospital survival in adult patients after ECMO for acute respiratory failure.,http://www.mdcalc.com/calc/10143
10236,Respiratory Score for Asthma (Liu et al),Stratifies severity of asthma exacerbation in pediatric patients.,http://www.mdcalc.com/calc/10236
10431,Resuscitation Using ECPR During In-Hospital Cardiac Arrest (RESCUE-IHCA),Predicts the probability of death for adult extracorporeal cardiopulmonary resuscitation (ECPR).,http://www.mdcalc.com/calc/10431
10071,REVEAL Registry Risk Score 2.0 for Pulmonary Arterial Hypertension (PAH),Predicts survival in patients with pulmonary arterial hypertension.,http://www.mdcalc.com/calc/10071
10166,Revised Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS-R),"Stratifies severity of amyotrophic lateral sclerosis (ALS), including respiratory function.",http://www.mdcalc.com/calc/10166
1739,Revised Cardiac Risk Index for Pre-Operative Risk,Estimates risk of cardiac complications after noncardiac surgery.,http://www.mdcalc.com/calc/1739
3981,Revised International Prognostic Scoring System (IPSS-R) for Myelodysplastic Syndrome (MDS),Stages patients with MDS.,http://www.mdcalc.com/calc/3981
2198,Revised McDonald Criteria for Multiple Sclerosis Diagnosis,Determines presence of MS using MRI findings.,http://www.mdcalc.com/calc/2198
3842,Revised Multiple Myeloma International Staging System (R-ISS),Prognostication tool for myeloma patients based on the genetics and other routinely used lab values in conjunction with the original ISS Staging System.,http://www.mdcalc.com/calc/3842
3676,Revised Natural History Model for Primary Sclerosing Cholangitis,Estimates survival from primary sclerosing cholangitis.,http://www.mdcalc.com/calc/3676
10483,Revised Opioid Risk Tool (ORT-OUD),Measures risk of opioid drug abuse in patients with chronic pain.,http://www.mdcalc.com/calc/10483
3111,Revised Original Score for Autoimmune Hepatitis (AIH),Revised version of the original scoring system for the diagnosis of autoimmune hepatitis.,http://www.mdcalc.com/calc/3111
10008,Revised Schwartz Equation for Glomerular Filtration Rate (GFR) (2009),Estimates GFR in pediatric patients.,http://www.mdcalc.com/calc/10008
10475,Revised Tokuhashi Scoring System,Predicts survival in patients with spinal tumors.,http://www.mdcalc.com/calc/10475
683,Revised Trauma Score,"Quantifies severity of trauma injuries based on GCS, blood pressure, and respiratory rate.",http://www.mdcalc.com/calc/683
2047,Revised Urinary Incontinence Scale (RUIS),Assesses urinary incontinence symptoms and monitors outcomes with treatment.,http://www.mdcalc.com/calc/2047
3932,Reynolds Risk Score for Cardiovascular Risk in Women,Estimates 10-year cardiovascular risk in women over age 45 years.,http://www.mdcalc.com/calc/3932
10485,RibScore,Predicts adverse pulmonary outcomes from rib fracture.,http://www.mdcalc.com/calc/10485
1872,Richmond Agitation-Sedation Scale (RASS),Ranks agitation and possibility for sedation.,http://www.mdcalc.com/calc/1872
1786,RIETE Score for Risk of Hemorrhage in Pulmonary Embolism Treatment,Determine the risk of major bleeding during anticoagulant therapy.,http://www.mdcalc.com/calc/1786
10019,RIFLE Criteria for Acute Kidney Injury (AKI),"Classifies severity of acute kidney injury, similar to AKIN Classification.",http://www.mdcalc.com/calc/10019
3166,RIPASA Score for Acute Appendicitis,"Diagnoses appendicitis with lab values and clinical findings, especially for Asian populations.",http://www.mdcalc.com/calc/3166
